5.9872,4.7981,3.9046,4.0208,4.103,4.0836,4.1095,3.7324,3.8697,4.1902,4.5521,5.0829,5.0976,5.161,4.5977,4.0176,3.9418,3.94,3.7673,3.6593,4.0133,4.0581,4.2457,4.6664,5.8374,6.1393,5.7021,5.3175,5.1501,5.0642,4.6036,4.1537,4.2033,4.2161,4.1008,4.2917,4.3347,4.6916,4.5125,4.1249,4.0341,4.0494,3.7253,3.6055,3.6604,3.4317,3.518,3.7226,4.4801,5.2971,5.2852,4.5715,3.8414,3.5619,3.2401,3.5592,3.868,4.3354,4.9486,5.1734,5.2907,5.2889,4.3413,3.4961,4.0095,3.946,4.1119,3.8467,3.6826,4.3123,4.7154,5.2006,5.4147,4.7503,4.8571,5.0252,3.6914,NaN,NaN,NaN,NaN,3.4815,4.1145,4.4688,4.7973,5.2708,5.176,5.0067,5.3748,4.8198,4.3077,3.5381,3.3544,4.1044,4.6397,5.0836,5.6614,5.4121,5.6431,6.2647
3.2504,3.2656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4713,3.5538,3.6992,3.8298,3.5164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2001,NaN,3.293,3.9083,4.2069,4.2416,3.8602,3.5528,3.5287,NaN,3.3089,3.4588,3.6359,3.33,3.3053,3.5908,3.5967,3.4669,3.3484,3.2737,3.3889,3.4342,3.4537,3.4438,3.2184,3.311,3.6285,4.258,4.5934,4.4228,3.797,3.3182,3.3354,NaN,3.4519,3.6457,3.8539,4.0965,4.0993,4.1097,3.6654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2153,3.4367,3.8901,3.8844,3.9727,3.8996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3726,3.3333,3.2175
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.371,3.4211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5952,4.1384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9271,4.1664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3634,3.4666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3831,3.5245,4.28,4.6837,4.7133,4.2345,4.6776,4.7179,4.5697,4.5827,3.6654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4909,4.1025,4.1596,3.7851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4154,3.6189,3.6339,NaN,NaN,NaN,3.2681,4.1715,4.1561,4.2683,4.0944,4.7072,5.201,4.7087,4.0038,3.7558,NaN,NaN,4.104,4.7971,5.0764,5.045,5.2535,5.2028,5.4301,5.5891,6.1009,5.8496,5.8234,6.3547,7.1594,7.3069,6.74,6.2033,6.0704,6.2739,6.2958,6.034,5.8831,6.1188,4.6899,4.8288,5.0515,4.8595,4.1275,3.6811,3.5466,3.2666,NaN,3.5564,4.4407,4.8065,5.1994,5.4223,5.3053,5.0892,4.6553,3.9207,3.5341,NaN,NaN,NaN,3.4393,NaN,NaN,NaN,NaN,NaN,NaN,3.3306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.2912,6.3861,5.979,4.8704,3.8686,4.8344,5.2363,5.6918,6.467,7.2749,7.5069,7.917,8.2067,7.5351,6.3395,6.1197,5.8625,6.0851,6.1332,5.8516,6.6542,6.7256,6.4143,6.8749,8.1955,8.8482,8.7103,7.9081,7.3616,7.1744,6.6701,6.8447,7.174,7.5978,7.0077,7.0712,7.6946,7.7073,7.3501,7.0768,6.9269,7.1926,7.3513,7.4008,7.3755,6.879,6.9987,7.7193,9.0707,9.7817,9.279,7.9544,6.9201,6.8197,6.7608,7.3829,7.8122,8.2322,8.5425,8.4844,8.472,7.586,6.6355,6.073,5.0032,5.0342,5.715,5.9613,5.8755,5.5043,5.251,5.5382,6.2077,6.4576,6.025,5.1617,4.2962,4.0215,4.2437,4.3182,3.9688,5.8353,6.6905,7.1107,8.0529,8.0967,8.5129,8.3563,6.5651,5.332,4.5843,4.516,4.3755,4.3547,4.1839,4.2791,5.7008,6.697,6.5351,6.2247
12.136,9.5991,8.2226,8.4829,8.6618,8.6264,8.6885,7.8587,8.1191,8.793,9.5868,10.749,10.923,11.031,9.7031,8.4293,8.2749,8.293,8.0009,7.7507,8.419,8.6959,8.9119,9.8056,12.211,12.609,11.65,10.822,10.489,10.251,9.726,8.7361,8.8024,8.8146,8.5892,9.028,9.2887,10.02,9.4936,8.6265,8.4416,8.5002,7.8979,7.6492,7.6906,7.3536,7.4256,7.8792,9.3804,10.936,10.896,9.4103,7.8989,7.2483,6.943,7.5819,8.2661,9.0012,10.002,10.396,10.614,10.734,9.1897,7.4917,8.0193,7.782,8.0641,7.5471,7.3317,8.7686,9.4721,10.505,10.946,9.4819,9.7071,10.183,7.2509,4.8914,4.1998,5.3627,6.4267,7.2158,8.3075,8.9919,9.6683,10.788,10.996,10.729,11.033,9.7581,8.5985,6.9929,6.7146,8.3958,9.5203,10.45,11.679,11.106,11.435,12.8
