1.7227,1.7368,1.7934,2.0409,1.9427,1.2966,1.2317,1.1822,0.45524,0.71318,2.3671,2.1954,1.6918,1.5675,1.0986,0.52416,0.4863,0.73579,0.8742,1.4511,1.9905,2.0382,1.9614,2.3449,2.3149,2.356,2.1643,2.2593,2.2448,2.367,2.2159,2.0866,1.1926,1.4646,2.3065,2.3707,1.7609,1.7917,2.1018,2.0818,2.062,2.2465,1.8382,1.652,2.1154,2.1394,2.084,2.3868,2.2697,2.1893,1.9962,1.8636,1.9171,2.0737,2.7078,2.7416,1.3775,1.5189,1.9873,2.0195,2.0223,2.0659,2.1044,2.7638,2.8714,2.8847,2.6271,2.3202,2.0224,2.206,2.4921,2.4289,2.5484,1.6416,1.6703,1.7755,1.8125,1.8605,2.4918,2.5062,1.4459,0.58944,0.7125,0.57694,0.69651,0.9204,1.932,2.4543,2.6142,2.5802,2.1558,1.5478,1.3637,1.391,1.6269,1.9611,2.1007,1.4676,1.4904,1.6436
1.3725,1.4256,1.7768,1.8593,1.7124,1.1821,1.0853,1.0769,0.70813,1.8378,2.4704,1.9146,2.293,2.2468,1.3116,0.94416,1.2395,1.0658,0.98695,1.6629,1.999,1.7577,2.0306,2.1513,2.1555,2.3846,2.41,2.1146,1.9744,2.028,2.1455,1.9075,1.6776,1.7916,2.7519,2.3357,2.2683,2.3612,1.5044,1.6794,2.3323,2.3237,1.505,2.0881,2.5865,2.422,2.5185,2.4448,2.4873,2.7384,2.4448,1.9721,1.7567,1.7939,2.0883,3.0326,2.1101,1.9473,1.9819,2.1441,1.7271,2.1214,3.2045,2.8035,2.8822,3.1938,2.3344,2.7235,2.5993,2.5516,2.5823,2.6316,2.7527,2.5573,1.7978,1.6911,1.5964,1.536,1.7722,2.7879,1.7431,0.91874,0.59402,0.73858,0.72207,2.3736,3.2507,2.7307,2.4271,2.5538,2.3587,2.312,2.0587,1.8642,1.7487,1.9757,1.8889,1.6766,1.2538,1.297
1.0717,1.0151,1.2044,1.423,1.7267,1.3481,0.88296,1.2039,2.0664,2.5294,2.8049,2.4986,3.1284,3.0132,2.6151,1.616,1.2974,1.0988,1.9062,2.626,2.6929,2.1469,2.0366,2.1588,2.1424,1.935,1.6498,2.0112,2.0156,2.1877,2.2277,2.1319,1.5549,2.3877,3.2397,3.4561,3.4785,2.7321,2.1176,1.7698,2.6186,2.4344,1.9549,2.5445,2.9837,2.7426,2.919,2.8336,2.587,2.453,2.4624,2.4269,2.3849,2.2222,2.0286,2.786,2.0642,1.9897,2.0963,2.537,1.9436,2.892,3.187,3.4505,3.5839,3.4073,2.6637,2.3861,2.8152,2.875,2.8068,2.6781,2.6816,1.676,1.8713,1.8297,1.5975,1.2444,1.4759,2.3067,2.3421,1.6616,0.60931,0.93577,2.3419,3.4167,3.5792,3.1092,2.5392,2.5498,2.6938,2.4638,2.3405,2.0665,2.1444,2.3393,2.2731,1.3192,1.1996,1.1557
1.703,1.2385,1.4021,1.9181,2.0966,2.3916,2.6076,2.5489,2.4874,2.245,2.3483,2.5744,3.1605,2.9093,2.7497,1.7373,1.896,1.78,2.655,2.876,3.0306,2.3058,2.1656,2.2163,1.6397,2.0892,2.4174,2.7531,2.9608,3.1553,3.139,2.9988,2.8126,2.5284,3.3205,3.8904,4.0013,3.1203,2.595,2.2176,2.8477,2.309,2.7354,3.0662,3.3156,2.9979,3.0162,3.0456,2.0973,2.3968,2.8835,2.8953,3.1062,2.8488,2.3521,2.5717,2.7518,2.4217,2.3475,2.4926,3.0962,3.0982,3.0259,3.688,3.8056,3.0746,2.3595,2.7905,2.8312,3.1648,3.3997,3.3298,3.1036,1.7757,1.9651,2.0465,1.977,1.297,1.1811,1.7624,2.3762,2.5327,2.2889,2.1768,2.8042,3.1432,2.944,2.883,2.4048,2.112,2.0384,2.4474,2.4286,2.6904,2.6402,2.6671,2.9334,1.6345,1.6535,1.7722
2.4156,1.9378,1.9743,2.1323,2.2462,2.2912,2.3261,2.3609,2.1642,2.0018,2.1339,2.5087,2.3478,2.1972,2.716,2.5875,2.6121,2.9247,3.3239,2.9252,2.8281,2.7613,2.3471,2.0533,2.1547,2.053,2.6097,2.9435,3.212,3.2064,3.3944,3.5649,3.3709,3.238,3.3857,4.4322,3.7486,3.0916,3.0585,3.2002,3.6723,3.4666,3.4736,3.2994,3.4583,3.1894,2.7708,2.4357,2.3858,2.0434,2.2898,2.8686,3.1979,3.0398,2.7685,2.9174,2.4914,2.8954,2.5186,3.7704,3.2671,3.0723,2.6247,3.5097,4.0336,3.5469,3.1624,3.1337,3.0531,2.5691,2.6511,3.3014,3.1012,2.7735,1.9519,2.6081,2.5207,1.7896,1.2585,1.5857,1.5113,2.2926,2.1379,2.597,2.4032,2.3473,1.8809,2.3047,2.3013,2.2624,2.3712,2.3789,2.3708,2.0899,2.3172,2.8191,2.6982,2.9569,2.2466,2.6062
2.6924,2.3911,2.239,1.9269,1.9753,2.1126,2.0892,2.189,1.8031,1.6158,2.0578,2.7438,2.372,2.2431,2.1366,2.6861,2.9704,2.3427,2.7608,3.3629,2.9181,2.5576,2.3328,2.2012,1.9818,2.4111,2.8003,3.4012,3.4039,3.4092,3.3447,3.5419,3.3679,3.1904,4.0674,4.5214,3.8532,3.403,3.0413,3.6598,4.287,3.6362,3.1467,3.7867,3.6176,3.1607,2.8441,2.4845,2.1907,2.1271,2.4852,2.7779,3.3708,3.0713,2.5499,2.437,2.4937,2.2845,3.8311,3.7806,3.1673,2.955,3.0618,3.2431,4.2213,4.0029,3.5147,3.7892,3.8165,3.3092,3.0631,2.9918,3.1793,2.5566,2.4276,1.7661,2.5874,2.1566,1.551,1.053,1.3001,1.1654,2.0179,1.9454,1.4141,1.3933,1.823,2.0889,2.7007,2.609,2.6965,2.8756,3.0246,2.6409,2.6406,2.4133,2.5784,2.3483,2.2313,2.4188
2.5628,2.383,2.7237,2.6946,2.6466,2.5062,2.5314,2.5017,2.5166,2.2281,2.3871,2.8638,3.0654,1.9752,2.3639,3.4795,3.7921,3.6844,3.4344,3.0048,3.0183,2.8286,2.3788,2.2088,2.3381,3.0651,3.6869,3.8002,3.7499,3.9276,3.9866,3.9933,3.9226,3.2894,3.3914,4.4995,4.3069,2.9922,3.0265,3.9942,5.1818,4.0485,3.5798,3.5205,3.4105,2.9457,2.5507,2.0715,2.4473,2.6631,2.9061,2.9932,3.3265,3.1466,2.652,2.5542,2.5932,2.4957,3.7454,4.0887,3.26,3.0448,3.1208,3.9974,4.8058,3.5808,3.414,4.0713,4.159,3.7917,3.4365,2.9602,3.0391,3.3083,2.8976,2.305,2.7391,1.9824,1.5912,1.5029,1.4602,1.4526,2.4193,2.1477,1.7813,1.8965,2.2608,3.1161,3.3945,3.2526,3.2457,3.5509,3.5392,3.3781,2.9984,2.8452,2.8139,3.2403,2.989,2.6183
3.0273,2.7969,2.2282,2.0285,1.9093,2.2037,2.3478,2.8294,2.8943,2.6784,2.4082,2.7018,3.1504,3.1198,3.2362,3.3264,4.553,3.9052,2.9922,2.3498,2.633,2.8433,3.1923,2.9798,3.2213,3.2746,3.2463,3.3593,3.1167,3.42,3.6077,4.0192,3.8291,3.3861,2.803,3.2812,4.2103,3.9264,3.7474,3.6156,4.3097,3.7987,3.2757,2.8958,2.5497,2.371,2.8128,2.3914,2.6243,2.9553,2.8891,3.0952,3.2006,3.0698,2.5397,2.4572,2.2783,2.3889,2.8859,3.1287,3.7862,3.9972,3.9272,3.7633,3.2007,3.0676,3.5825,4.1677,3.6554,3.0508,3.116,2.6709,2.9767,2.5824,2.6749,2.5894,2.6531,2.6205,1.4499,1.0541,0.99662,1.4348,2.2814,2.461,2.5051,2.9993,3.1456,3.1985,3.1566,3.2702,3.6053,3.9415,3.868,3.0918,2.885,2.6846,2.8881,2.774,3.1042,3.0932
4.5915,4.3779,3.8007,2.4115,1.9302,1.6519,1.8857,2.2297,2.5298,2.697,2.2673,2.5733,2.9706,3.1006,3.8376,3.7277,3.4604,3.0396,2.4282,2.4017,2.5204,3.0344,3.5974,3.8202,3.8353,3.678,3.9061,3.0737,2.8854,2.8367,2.9474,2.5283,3.22,3.3379,2.9874,2.9325,3.3975,4.0959,4.4159,3.5742,3.4211,3.1156,2.9697,2.0284,1.7533,2.0981,2.6587,2.76,2.5746,2.8953,2.9873,2.6955,3.0795,2.9321,2.3593,1.4845,1.989,2.575,2.9362,3.9905,4.223,4.4672,3.9192,3.1014,2.7758,2.7224,3.1665,2.1918,1.9614,2.0058,2.4706,2.9745,3.3626,3.8558,3.3076,3.8987,4.0962,3.5435,2.6225,1.2445,1.0614,1.4841,1.9396,3.0465,3.3146,3.3172,3.0825,3.1603,2.9744,2.8862,3.1035,2.752,2.6402,2.2652,2.2767,2.952,3.6043,4.1124,4.2437,4.6275
4.9927,4.2031,3.2925,2.7627,2.6067,2.265,1.8918,2.0988,2.6215,2.7222,2.3715,2.6093,3.0996,3.3929,3.2817,2.5773,2.8001,2.4475,2.6153,3.0659,2.119,2.0606,3.5513,3.7845,3.7266,3.8636,3.6588,3.2137,3.493,3.5052,3.217,2.7246,2.4962,2.8271,2.9588,2.8345,3.6282,3.8574,3.1934,2.6191,2.6444,2.9096,2.3854,2.1087,1.8382,1.5986,2.9187,2.7676,2.4518,2.9334,2.9024,2.5136,3.1035,2.926,2.2478,1.8162,1.3034,2.063,3.1137,3.6585,4.367,4.6612,4.0335,3.8731,3.0746,3.0065,2.5645,1.9655,2.4165,2.6555,3.4418,3.6724,3.8234,4.0788,4.1412,4.2076,4.2514,3.419,2.1441,1.5718,1.3584,1.4645,1.7399,2.5276,3.0912,3.6527,3.8882,3.9707,3.6147,3.3288,3.1721,2.7688,2.4738,2.1741,2.956,3.6368,3.8086,4.1524,4.6381,5.1108
3.9511,2.8875,2.0203,2.5183,2.4663,2.4966,2.4472,2.4087,2.7158,3.0506,2.7158,2.594,2.9432,3.0199,2.7344,1.6615,1.4319,1.4591,2.1091,1.7969,1.782,2.1241,2.7971,2.3311,3.5067,3.6342,3.352,3.1105,3.0814,3.1081,2.6075,2.5032,1.9902,2.5967,2.0922,1.467,1.7614,2.2808,2.2883,1.5586,1.2846,1.4969,1.4969,1.2712,1.4624,1.8618,2.3049,2.0869,2.5986,3.1301,3.0932,2.8472,2.5426,2.327,1.7085,1.9063,1.5613,2.7644,2.4446,2.1831,2.3427,3.0445,2.4296,1.8116,1.6845,2.3081,2.5863,2.0754,2.1798,2.5788,2.9214,3.1869,3.235,3.1134,3.4694,4.2723,3.1156,2.1566,1.174,1.8582,2.0742,2.6768,2.1662,2.268,2.6143,3.4027,3.2035,3.0486,2.9538,3.1704,3.3246,2.5107,2.0953,2.1336,2.6884,2.6998,3.0474,3.1031,3.7668,4.1818
1.4353,1.7763,1.5419,1.4364,1.0107,1.9004,1.7095,2.2528,2.121,2.3879,2.468,2.3095,2.8119,2.0182,1.4867,1.5916,1.3674,1.2601,1.8141,1.2691,1.6495,1.8703,1.7596,1.4889,1.9811,2.2093,2.2699,2.0036,1.7886,2.075,1.3789,2.2016,1.4334,1.9276,1.7211,1.4363,2.052,1.7409,1.7087,1.9285,1.541,0.87445,1.2123,1.1684,1.1927,1.14,1.1357,1.7335,2.3421,2.7384,2.7216,2.2929,1.6654,1.5688,1.4414,1.8817,1.3248,1.8923,2.1946,2.2752,2.5395,2.2966,1.8942,1.9428,1.496,0.73344,1.2978,1.5931,1.5953,1.0659,1.2731,1.3577,1.8513,1.9788,2.0585,2.0039,1.6228,1.4259,1.5135,1.5638,0.95169,2.1859,2.4329,2.4468,2.7919,2.7159,2.6102,2.9529,2.2635,1.4741,1.4332,1.6036,1.6665,1.3083,1.5564,1.0795,1.7498,2.0105,2.3817,1.4689
2.1993,1.9072,1.9529,1.212,0.63977,1.0358,0.91969,0.56171,0.17903,1.0854,0.96163,1.4205,1.557,1.0828,1.283,1.0196,1.0382,1.4966,1.5067,0.80155,1.1514,0.58688,0.81878,1.7479,2.1336,1.9697,2.0174,1.1474,1.4651,1.7215,1.4404,1.0087,0.63137,0.40381,0.65886,1.0556,1.449,1.3517,1.4502,1.8823,1.5282,1.3211,1.1408,1.073,0.96851,0.95193,1.4217,1.9938,2.1302,2.1159,2.0111,1.6804,1.6912,1.5229,1.1836,1.2637,1.3995,1.3613,1.9133,1.614,1.6347,1.236,0.90969,1.2212,0.86256,0.44247,0.53421,0.78186,1.0842,1.5016,1.7586,1.8203,1.8801,2.0398,1.8577,1.9329,1.723,1.5522,1.5573,1.813,1.2216,1.1345,1.3518,0.80743,0.76935,1.7,1.3305,1.5945,1.0503,0.35794,0.71709,0.60869,0.99982,1.4785,1.6418,0.81288,1.3077,1.1542,1.1317,1.9426
0.74333,0.66395,0.76374,0.82739,0.90025,0.84763,0.14176,0.070078,0.076729,0.65478,0.6401,0.61345,0.59446,1.1195,0.70691,0.076232,0.11193,0.17056,0.44494,0.27512,0.41172,0.84147,0.74432,0.44633,0.7345,1.6292,1.6908,1.6919,1.4873,1.5185,0.7412,0.22305,0.16686,0.41583,0.39828,0.3886,0.96002,0.89637,0.4915,1.3621,1.0109,1.0215,1.1933,0.67049,0.70152,1.4924,1.7514,1.4223,1.6721,2.2955,2.2812,2.0072,1.7392,1.8121,1.1945,0.8084,0.1972,1.1372,0.91084,0.75287,1.1063,0.51853,0.55047,1.1596,0.7823,0.75483,0.849,0.56734,0.44016,0.88123,1.4345,1.5224,1.6401,1.5997,1.664,1.2881,1.1143,1.0422,1.2063,1.3151,0.93539,1.5128,0.57992,0.38055,0.25919,0.75904,0.83207,0.67439,0.64856,0.72987,0.76418,0.022567,0.020611,0.08073,0.47801,0.60258,0.65103,0.68479,0.7873,0.77348
0.6534,0.68794,0.58836,0.52844,0.52302,0.47334,0.40611,0.39356,0.46821,0.70766,0.79113,0.92869,0.95575,0.95536,0.91258,0.25797,1.1671,1.0853,1.0503,1.1036,1.074,0.77601,0.55847,0.17546,0.17565,0.23767,0.20804,0.73181,0.78413,0.48942,0.24663,0.80256,0.99712,0.74663,0.57235,0.34548,0.27652,0.21253,0.30005,0.48453,1.404,1.3791,1.0008,1.0739,1.0676,0.59601,0.32142,0.8684,0.33533,0.31707,0.34573,0.532,0.63636,0.40695,0.51772,1.854,1.831,1.3564,1.2531,1.2365,0.47951,0.20184,0.26617,0.3675,0.42139,0.49247,0.2196,0.29327,0.23605,0.072539,0.40869,1.1353,0.74677,0.70733,0.80808,0.59722,0.59655,0.70655,0.85542,1.5527,1.3981,1.1524,1.1687,1.3064,0.73081,0.74786,0.84468,1.0135,1.0504,1.0681,1.0267,0.18118,0.11575,0.11944,0.36323,0.50206,0.47712,0.56557,0.77885,0.6538
0.37075,0.94095,1.4269,1.5695,1.8757,1.03,0.68374,1.065,2.0592,3.0018,3.4847,3.6185,3.8342,4.0042,3.3749,2.5319,3.6343,3.8411,3.8866,4.3926,3.7166,0.65652,0.23873,0.088725,0.1365,0.30036,0.40556,0.48493,0.53229,0.28905,2.0469,2.1853,2.9716,2.5806,2.2655,1.6993,1.0933,1.046,1.0847,1.4342,3.7065,5.0963,3.8843,4.3307,3.6091,0.8401,0,0,0,0,0,0,0,0,2.8563,5.6082,6.7801,5.1548,4.6498,2.2967,1.0638,0.95846,0.98694,1.1375,0.92961,1.7626,0.75899,0.87399,0.64274,0.60202,0.98278,1.8098,1.6488,1.3789,1.0212,0.4641,0.30167,0.81167,2.2322,4.7625,5.5464,3.6983,3.2832,2.2187,2.2793,3.2382,3.7476,3.9345,4.228,4.4546,3.7459,2.5864,0.31323,0.2011,1.0626,1.9506,1.736,1.4855,1.0661,0.46777
0.847,0.92793,0.76268,0.68501,0.6972,0.61359,0.52644,0.51017,0.60694,0.91734,1.0255,1.2039,1.2389,1.2384,1.183,0.33441,1.5129,1.4069,1.3614,1.4858,1.3922,1.0059,0.82797,0.22744,0.2277,0.36632,0.31936,0.98989,1.1736,0.63443,0.31971,1.0404,1.2926,0.96785,0.74193,0.44785,0.35846,0.2755,0.38896,0.62809,1.82,1.7878,1.2974,1.3921,1.384,0.7726,0.41666,1.757,0.60043,0.67944,0.74084,0.73838,1.0106,0.52752,0.67112,2.4034,2.3736,1.7584,1.6244,1.6029,0.62159,0.26164,0.34503,0.47639,0.54625,0.63838,0.28466,0.38016,0.30599,0.094031,0.52978,2.0059,1.1083,1.0858,1.2455,0.77418,0.77331,0.9465,1.1089,2.0128,1.8286,1.4939,1.5149,1.6935,0.94734,0.96945,1.095,1.3139,1.3616,1.3846,1.3309,0.23486,0.15005,0.15484,0.47086,0.71613,0.61849,0.73315,1.1326,0.84752
0.96357,0.86067,0.99003,1.0725,1.167,1.0988,0.18376,0.090842,0.099463,0.84879,0.82977,0.79521,0.7706,1.8373,0.91637,0.098819,0.14509,0.2211,0.57678,0.35663,0.6543,1.171,1.05,0.68035,1.0656,2.9758,3.2118,3.1742,2.8392,2.7577,1.129,0.39123,0.28757,0.6179,0.61162,0.6379,1.4219,1.4886,0.63712,2.4788,1.8495,1.7073,1.8637,1.1555,1.4621,2.7053,3.3046,2.8953,3.2245,4.5787,4.5847,3.9484,3.4972,3.4244,2.0695,1.6531,0.33985,1.5674,1.2934,1.1345,1.6438,0.67216,0.80965,2.1066,1.4702,1.3026,1.3687,0.97772,0.91768,1.7142,2.6991,2.822,2.9738,2.8466,2.8219,2.0555,1.7904,1.6404,1.8363,2.1147,1.2125,1.9611,0.75174,0.49331,0.33599,0.98394,1.1921,0.87421,0.84073,0.94612,0.99061,0.029254,0.026718,0.10465,0.61965,0.78112,0.84392,0.8877,1.0206,1.0027
